,,,,,,
ubuntu,,,,,,
Package,Package Path,Vulnerability ID,Severity,Installed Version,Fixed Version,Links
linux-libc-dev,,CVE-2022-43945,HIGH,5.4.0-135.152,,https://access.redhat.com/security/cve/CVE-2022-43945https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-43945https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=f90497a16e434c2211c66e3de8e77b17868382b8Toggle more links
No Misconfigurations found,,,,,,
jar,,,,,,
Package,Package Path,Vulnerability ID,Severity,Installed Version,Fixed Version,Links
com.amazon.redshift:redshift-jdbc42,opt/truera/deps/trino-server/plugin/redshift/redshift-jdbc42-2.0.0.5.jar,CVE-2022-41828,HIGH,2.0.0.5,2.1.0.8,https://github.com/advisories/GHSA-5c6q-f783-h888https://github.com/advisories/GHSA-jc69-hjw2-fm86https://github.com/aws/amazon-redshift-jdbc-driver/commit/40b143b4698faf90c788ffa89f2d4d8d2ad068b5Toggle more links
com.fasterxml.jackson.core:jackson-databind,opt/truera/bin/data-svc-streaming-runner/lib/hadoop-client-runtime-3.3.1.jar,CVE-2020-36518,HIGH,2.10.5.1,"2.12.6.1, 2.13.2.1",https://access.redhat.com/security/cve/CVE-2020-36518https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892bhttps://github.com/FasterXML/jackson-databind/issues/2816Toggle more links
com.fasterxml.jackson.core:jackson-databind,opt/truera/bin/streaming-ingress-service/lib/hadoop-client-runtime-3.3.1.jar,CVE-2020-36518,HIGH,2.10.5.1,"2.12.6.1, 2.13.2.1",https://access.redhat.com/security/cve/CVE-2020-36518https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892bhttps://github.com/FasterXML/jackson-databind/issues/2816Toggle more links
com.fasterxml.jackson.core:jackson-databind,opt/truera/config.default/lib/hadoop-client-runtime-3.3.1.jar,CVE-2020-36518,HIGH,2.10.5.1,"2.12.6.1, 2.13.2.1",https://access.redhat.com/security/cve/CVE-2020-36518https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892bhttps://github.com/FasterXML/jackson-databind/issues/2816Toggle more links
com.fasterxml.jackson.core:jackson-databind,opt/truera/deps/spark/jars/hadoop-client-runtime-3.3.1.jar,CVE-2020-36518,HIGH,2.10.5.1,"2.12.6.1, 2.13.2.1",https://access.redhat.com/security/cve/CVE-2020-36518https://github.com/FasterXML/jackson-databind/commit/fcfc4998ec23f0b1f7f8a9521c2b317b6c25892bhttps://github.com/FasterXML/jackson-databind/issues/2816Toggle more links
